-1.4408156597962283  -2.385757334662947 120080.0 2.7756083 24.302002
-1.4344309039820167  -1.967690338747944 120081.0 2.7756038 24.836
-1.4626204616947622  -2.0402999072978956 120085.0 2.7755966 25.561
-1.4215409450261773  -2.195389757220503 120086.0 2.7755957 26.52
-1.1850008734704693  -1.483717853859031 120087.0 2.7755916 34.04
-1.4335316702300918  -1.9164503770399448 120088.0 2.775565 23.439
-1.385551022321052  -1.9712019121124802 120089.0 2.7755642 24.033
-1.4023806451239205  -2.2519132343295376 120094.0 2.7754927 27.942999
-1.52855307413613  -2.168952945904558 120099.0 2.7754505 21.672
-1.463990085606679  -2.348640674245851 150000.0 2.5743446 19.727001
-1.3469716951013457  -1.8379259889321415 150003.0 2.5743127 21.425001
-1.4869871486186748  -2.3626042658853867 150005.0 2.5743017 22.713999
-1.458929277950166  -2.4072272530403795 150006.0 2.5742915 20.158
-1.4435124731943356  -2.3508899250565043 150017.0 2.574242 19.495
-1.4794212994239897  -2.457267085644357 150018.0 2.5742333 22.816
-1.4560523647910824  -2.6742596794383102 150024.0 2.574192 19.187
-1.4855768184356803  -2.5511676285704414 150025.0 2.5741727 22.462
-1.3918904090147501  -2.371702634503366 150026.0 2.5741568 21.368
-1.4697601367840154  -2.293051408428568 150032.0 2.5741076 19.659
-1.4414138155783798  -2.3873268662205382 150034.0 2.574088 21.614
-1.5246339672936664  -2.23640759457592 150038.0 2.5740595 15.954999
-1.4191589497946582  -2.1721409457962366 150042.0 2.5740392 20.046
-1.414003663429475  -1.826700022217156 150043.0 2.5740387 15.987001
-1.484843011482057  -2.1851194320094303 150046.0 2.5740151 16.931
-1.4292105214368547  -2.2695607183277415 150049.0 2.5739942 21.636
-1.4725890399640587  -2.22589476818274 150053.0 2.5739727 24.415
-1.4506977667450092  -2.1519425990105145 150060.0 2.5739112 23.123
-1.3755569435756385  -2.2267946631810682 150064.0 2.57389 26.133999
-1.4442605492384128  -2.2649702186978478 150065.0 2.5738835 23.335
-1.4412642344766617  -2.429579920493889 150070.0 2.5738616 22.772999
-1.4266849692723773  -1.9691137342558769 150075.0 2.5738504 21.337
-1.4363900932406488  -2.885008499135747 150077.0 2.5738347 18.018002
-1.3330664200582387  -1.744331472189929 150078.0 2.5738232 22.855
-1.3799450194219467  -2.6553311085221334 150086.0 2.5737643 22.576
-1.424206372326959  -2.3970895527210616 150089.0 2.5737543 26.098999
-1.4692910633766654  -2.2659802957103508 150091.0 2.5737395 19.991999
-1.4547109820133066  -2.2425644358636605 150094.0 2.5737214 24.858002
-1.51630556461071  -2.110938707317534 150095.0 2.5737169 22.944
-1.4945695285590401  -2.3646121207677036 150098.0 2.5736845 19.175999
-1.4307915488423184  -2.5782434987332747 150099.0 2.5736816 24.451
-1.4612838913798472  -2.0021952980643833 150100.0 2.5736735 19.729
-1.4398371040846842  -2.2134387403603895 200001.0 2.3053968 15.648001
-1.438385591467988  -2.0228113207339558 200003.0 2.3053725 16.249
-1.523828156865429  -2.057536195991261 200006.0 2.3053641 15.705999
-1.457296571222364  -2.066792851313643 200007.0 2.3053606 17.978
-1.4471156171614659  -2.1679961906900735 200010.0 2.3053465 18.370998
-1.327560760068437  -1.8591503994215177 200011.0 2.3053281 16.383
-1.5241916582643238  -1.7266380474816758 200018.0 2.305295 15.628
-1.5500211880091015  -2.2421243914795626 200020.0 2.3052816 18.183
-1.4935758717255  -2.1402460590222807 200022.0 2.3052776 15.870001
-1.4310652446589538  -2.343897685079465 200024.0 2.3052604 16.557999
-1.4070410147088572  -2.1796324083112375 200026.0 2.3052573 20.004
-1.4495705380979416  -2.2141500180779845 200028.0 2.3052526 14.47
-1.488053115441147  -2.268511901179465 200030.0 2.3052318 19.504002
-1.4359564381359535  -2.284084334850764 200050.0 2.305092 15.462
-1.470606428927731  -2.0925096996183816 200051.0 2.3050857 14.007
-1.457736631484555  -2.117235351874629 200053.0 2.3050766 12.813
-1.448214589594926  -2.623276470160987 200056.0 2.3050666 21.021
-1.4120709075386289  -1.8047674867320171 200057.0 2.3050644 15.863999
-1.463926212441528  -2.3675121971137183 200058.0 2.305061 17.367
-1.4623713204254363  -2.109335065428259 200060.0 2.3050587 16.581001
-1.454616210198852  -2.1379547084973956 200063.0 2.3050363 15.574
-1.4556834934501766  -2.338147572120995 200066.0 2.3050287 12.374001
-1.4624742532265853  -2.3697326792247955 200074.0 2.3049834 13.09
-1.5234810194623103  -2.258498604309067 200078.0 2.3049452 15.885999
-1.397233960710662  -2.366499213314586 200086.0 2.3049052 17.869
-1.468122332597472  -2.0816323175653837 200088.0 2.3049026 18.369
-1.4115415890107017  -2.818931220649061 200091.0 2.3048863 16.869
-1.5174584680654801  -1.9846659413419723 200092.0 2.3048782 16.083
-1.4183494592615509  -2.0545932313503674 200095.0 2.3048728 13.816999
-1.501106980907993  -2.044984451485304 200098.0 2.3048406 15.163
-1.321831835923281  -1.7834152450886325 200100.0 2.3048356 22.244999
-1.446018773194542  -2.3484996381213024 220001.0 2.2140727 15.637
-1.4659530384839554  -2.6293571574219206 220003.0 2.2140665 14.31
-1.5197212780284044  -2.011136583710451 220013.0 2.2140288 15.135001
-1.4692782406295133  -2.0686879277119927 220017.0 2.2140193 19.162998
-1.4987606092581536  -1.9848143775508151 220029.0 2.213958 17.386
-1.3925503903742147  -2.5698363439854974 220033.0 2.2139442 18.492
-1.4617912384121114  -1.9167102654135726 220035.0 2.2139132 17.57
-1.543898327528127  -2.462532661493682 220037.0 2.2139044 16.675999
-1.4691123808198991  -2.3792930015164533 220040.0 2.2138865 17.804
-1.508482408721895  -2.296565474393918 220041.0 2.2138858 13.177
-1.4529551503868743  -2.5318801321901785 220051.0 2.2138443 16.601002
-1.484719438373323  -2.2160189275251754 220062.0 2.213802 17.044
-1.3990951154849722  -2.7316699417621364 220070.0 2.2137837 19.199001
-1.4771701564606816  -2.0975997765581145 220074.0 2.2137742 15.927001
-1.476820808692458  -2.027922274632488 220075.0 2.2137725 19.213001
-1.4818086243853386  -2.0833453960687383 220077.0 2.2137659 15.42
-1.4825394498946487  -2.192308514050391 220084.0 2.2137458 14.534
-1.4633653804018905  -2.279122568901891 220085.0 2.213745 16.951
-1.3912011945562526  -2.010331003270315 220093.0 2.2137165 19.944
-1.4994555030156005  -2.145028999515001 220096.0 2.2137096 16.704
-1.478013497508066  -2.7754345466609975 220098.0 2.2137005 17.063
-1.1283201281613155  -1.2887329243536265 250003.0 2.0886226 20.776001
-1.5134524175320947  -2.2076465122185236 250004.0 2.0886042 16.186
-1.4010026793211587  -2.026049166757698 250005.0 2.0885975 14.956001
-1.388076678480709  -2.3904411490580944 250007.0 2.0885909 19.36
-1.385954878842656  -2.615831473545046 250008.0 2.0885863 19.623001
-1.518600049654895  -2.078327125140493 250013.0 2.088567 15.374001
-1.4898073935934228  -2.1881391412963813 250015.0 2.0885518 16.952002
-1.380790838622077  -2.7717486579714845 250018.0 2.088537 17.809002
-1.4504540847362912  -2.1756056306523917 250024.0 2.0885208 16.935001
-1.4638394949181806  -1.9784433644953283 250025.0 2.0885174 14.155001
-1.5177099106290468  -2.0337369304990314 250028.0 2.0885048 15.878001
-1.450939229264571  -2.2831939389526124 250032.0 2.08849 12.417
-1.4017709876534896  -1.8734710845758253 250042.0 2.0884542 17.682999
-1.4468967308537743  -2.3535255665597803 250049.0 2.0884225 16.339
-1.446760577765379  -2.1740024386822525 250055.0 2.0883937 12.605999
-1.5091791226938018  -2.1690912490262333 250056.0 2.0883894 16.379002
-1.4692398917114164  -2.0843176437371147 250066.0 2.0883396 18.373001
-1.5106101591443528  -1.9899505824891848 250082.0 2.0883 14.667
-1.3942460908524235  -2.287490152913028 250083.0 2.0882938 17.589
-1.411292377633208  -2.570208239862805 250085.0 2.0882864 21.104
-1.497979660088915  -2.028093367664349 250086.0 2.0882857 12.866
-1.5486478090274536  -2.349647854696073 250087.0 2.0882819 12.291
-1.5639694247002265  -2.0686834826247984 250100.0 2.088228 12.883999
